Car_Age,Color,Drivetrain,Engine,Sum of Fuel Tank Capacity,Fuel Type,Fuel_ID,Sum of Height,KMGroup,Sum of Kilometer,KMGroup_ID,Sum of Length,Location,Make,Max Power,Model,Max Torque,Owner,Sum of Price,PriceBand,PriceBand_ID,Sum of PricePerKM,Sum of Seating Capacity,Seller Type,Transmission,Transmission_ID,Sum of Width,Year
10,Silver,FWD,2179 cc,70,Diesel,D1I1E1,1785,100–150k,138000,G4,4585,Bangalore,Mahindra,138 bhp @ 3750 rpm,XUV500 W10,330 Nm @ 1600 rpm,First,1075000,10–15L,PR4,7.79,7,Individual,Manual,MAN,1890,2015
10,Silver,FWD,2494 cc,65,Petrol,P1E1T1,1480,50–100k,92355,G3,4825,Mumbai,Toyota,202 bhp @ 5700 rpm,Camry Hybrid,270 Nm @ 4500 rpm,First,1599000,15–25L,PR5,17.31,5,Individual,Automatic,AUT,1825,2015
10,Silver,FWD,796 cc,35,CNG,C1NG1,1475,50–100k,72000,G3,3395,Faridabad,Maruti Suzuki,47 bhp @ 6000 rpm,Alto 800 Lxi CNG,69 Nm @ 3500 rpm,Second,245000,2–5L,PR2,3.40,5,Individual,Manual,MAN,1490,2015
10,Silver,FWD,998 cc,35,CNG,C1NG1,1700,50–100k,64000,G3,3599,Mumbai,Maruti Suzuki,58 bhp @ 6200 rpm,Wagon R LXI CNG,77 Nm @ 3500 rpm,First,375000,2–5L,PR2,5.86,5,Individual,Manual,MAN,1495,2015
10,Silver,FWD,999 cc,52,Petrol,P1E1T1,1708,20–50k,28000,G2,3999,Mumbai,Ford,124 bhp @ 6000 rpm,Ecosport Titanium+ 1.0L EcoBoost,170 Nm @ 1400 rpm,First,535000,5–10L,PR3,19.11,5,Individual,Manual,MAN,1765,2015
10,Silver,RWD,1995 cc,65,Diesel,D1I1E1,1479,50–100k,69000,G3,4936,Delhi,BMW,188 bhp @ 4000 rpm,5-Series 520d Luxury Line [2017-2019],400 Nm @ 1750 rpm,First,2149000,15–25L,PR5,31.14,5,Individual,Automatic,AUT,1868,2015
10,Silver,RWD,2494 cc,55,Diesel,D1I1E1,1760,100–150k,125000,G4,4585,Mumbai,Toyota,101 bhp @ 3600 rpm,Innova 2.5 GX BS IV 8 STR,200 Nm @ 1200 rpm,Third,899000,5–10L,PR3,7.19,8,Individual,Manual,MAN,1765,2015
10,Silver,RWD,2494 cc,55,Diesel,D1I1E1,1760,20–50k,43634,G2,4585,Delhi,Toyota,101 bhp @ 3600 rpm,Innova 2.5 GX BS IV 7 STR,200 Nm @ 1200 rpm,First,865000,5–10L,PR3,19.82,7,Individual,Manual,MAN,1765,2015
10,White,AWD,1968 cc,75,Diesel,D1I1E1,1653,150k+,152000,G5,4629,Surat,Audi,174 bhp @ 4200 rpm,Q5 2.0 TDI quattro Premium,380 Nm @ 1750 rpm,First,2175000,15–25L,PR5,14.31,5,Individual,Automatic,AUT,1898,2015
10,White,AWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,60000,G3,4385,Delhi,Audi,174 bhp @ 4200 rpm,Q3 35 TDI Premium + Sunroof,380 Nm @ 1750 rpm,Second,1695000,15–25L,PR5,28.25,5,Individual,Automatic,AUT,1831,2015
10,White,AWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,71700,G3,4385,Navi Mumbai,Audi,174 bhp @ 4200 rpm,Q3 35 TDI Premium + Sunroof,380 Nm @ 1750 rpm,Second,1850000,15–25L,PR5,25.80,5,Individual,Automatic,AUT,1831,2015
10,White,AWD,2143 cc,70,Diesel,D1I1E1,1796,100–150k,103000,G4,4804,Mumbai,Mercedes-Benz,203 bhp @ 4200 rpm,M-Class ML 250 CDI,500 Nm @ 1600 rpm,First,2450000,15–25L,PR5,23.79,5,Individual,Automatic,AUT,2141,2015
10,White,AWD,2179 cc,70,Diesel,D1I1E1,1785,100–150k,121000,G4,4585,Kanpur,Mahindra,138 bhp @ 3750 rpm,XUV500 W10 AWD,330 Nm @ 1600 rpm,First,735000,5–10L,PR3,6.07,7,Individual,Manual,MAN,1890,2015
10,White,AWD,2498 cc,60,Diesel,D1I1E1,1930,50–100k,65000,G3,3920,Yamunanagar,Mahindra,105 bhp @ 3800 rpm,Thar CRDe 4x4 AC,247 Nm @ 1800 rpm,Second,625000,5–10L,PR3,9.62,6,Individual,Manual,MAN,1726,2015
10,White,AWD,2967 cc,85,Diesel,D1I1E1,1705,50–100k,58000,G3,4846,Chandigarh,Porsche,245 bhp @ 4400 rpm,Cayenne Diesel,550 Nm @ 2750 rpm,First,5350000,50L+,PR7,92.24,5,Individual,Automatic,AUT,2155,2015
10,White,AWD,2997 cc,70,Diesel,D1I1E1,1796,50–100k,76345,G3,4804,Gurgaon,Mercedes-Benz,254 bhp @ 3600 rpm,M-Class ML 350 CDI,619 Nm @ 1600 rpm,First,2682000,25–50L,PR6,35.13,5,Individual,Automatic,AUT,2141,2015
10,White,FWD,1197 cc,45,Petrol,P1E1T1,1505,20–50k,47752,G2,3985,Mumbai,Hyundai,82 bhp @ 6000 rpm,Elite i20 Asta 1.2,115 Nm @ 4000 rpm,First,551000,5–10L,PR3,11.54,5,Individual,Manual,MAN,1734,2015
10,White,FWD,1197 cc,35,Petrol,P1E1T1,1550,20–50k,49123,G2,3585,Patna,Hyundai,79 bhp @ 6000 rpm,i10 Magna 1.2 Kappa2,112.7619 Nm @ 4000 rpm,First,390000,2–5L,PR2,7.94,5,Individual,Manual,MAN,1595,2015
10,White,FWD,1197 cc,45,Petrol,P1E1T1,1555,20–50k,45000,G2,3995,Thane,Hyundai,82 bhp @ 6000 rpm,i20 Active 1.2 SX,115 Nm @ 4000 rpm,First,595000,5–10L,PR3,13.22,5,Individual,Manual,MAN,1760,2015
10,White,FWD,1197 cc,43,Petrol,P1E1T1,1520,20–50k,23103,G2,3995,Udupi,Hyundai,81 bhp @ 6000 rpm,Xcent S 1.2 (O),114 Nm @ 4000 rpm,First,490000,2–5L,PR2,21.21,5,Individual,Manual,MAN,1660,2015
10,White,FWD,1197 cc,42,Petrol,P1E1T1,1530,50–100k,50599,G3,3850,Chennai,Maruti Suzuki,85 bhp @ 6000 rpm,Swift ZXi,114 Nm @ 4000 rpm,Second,575000,5–10L,PR3,11.36,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1197 cc,45,Petrol,P1E1T1,1505,50–100k,67000,G3,3985,Hyderabad,Hyundai,82 bhp @ 6000 rpm,Elite i20 Magna 1.2,115 Nm @ 4000 rpm,First,575000,5–10L,PR3,8.58,5,Individual,Manual,MAN,1734,2015
10,White,FWD,1197 cc,42,Petrol,P1E1T1,1530,50–100k,80000,G3,3850,Noida,Maruti Suzuki,85 bhp @ 6000 rpm,Swift VXi,114 Nm @ 4000 rpm,Second,425000,2–5L,PR2,5.31,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1197 cc,42,Petrol,P1E1T1,1555,50–100k,52000,G3,3995,Roorkee,Maruti Suzuki,85 bhp @ 6000 rpm,Swift DZire VXI,114 Nm @ 4000 rpm,First,450000,2–5L,PR2,8.65,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1197 cc,45,Petrol,P1E1T1,1555,50–100k,57654,G3,3995,Zirakpur,Hyundai,82 bhp @ 6000 rpm,i20 Active 1.2 S,115 Nm @ 4000 rpm,First,529000,5–10L,PR3,9.18,5,Individual,Manual,MAN,1760,2015
10,White,FWD,1198 cc,40,Petrol,P1E1T1,1544,20–50k,42000,G2,3955,Delhi,Honda,87 bhp @ 6000 rpm,Jazz S AT [2015-2016],110 Nm @ 4800 rpm,First,520000,5–10L,PR3,12.38,5,Individual,Automatic,AUT,1694,2015
10,White,FWD,1198 cc,45,Petrol,P1E1T1,1469,20–50k,50000,G2,3971,Delhi,Volkswagen,74 bhp @ 5400 rpm,Polo Highline1.2L (P),110 Nm @ 3750 rpm,First,490000,2–5L,PR2,9.80,5,Individual,Manual,MAN,1682,2015
10,White,FWD,1199 cc,40,Petrol,P1E1T1,1544,20–50k,42000,G2,3955,Delhi,Honda,89 bhp @ 6000 rpm,Jazz V AT Petrol,110 Nm @ 4800 rpm,First,545000,5–10L,PR3,12.98,5,Individual,Automatic,AUT,1694,2015
10,White,FWD,1248 cc,42,Diesel,D1I1E1,1530,100–150k,112000,G4,3850,Gurgaon,Maruti Suzuki,74 bhp @ 4000 rpm,Swift VDi,190 Nm @ 2000 rpm,First,409999,2–5L,PR2,3.66,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1248 cc,43,Diesel,D1I1E1,1485,50–100k,65000,G3,4490,Ahmedabad,Maruti Suzuki,89 bhp @ 4000 rpm,Ciaz VDi+ SHVS,200 Nm @ 1750 rpm,First,591000,5–10L,PR3,9.09,5,Individual,Manual,MAN,1730,2015
10,White,FWD,1248 cc,43,Diesel,D1I1E1,1485,50–100k,61000,G3,4490,Allahabad,Maruti Suzuki,89 bhp @ 4000 rpm,Ciaz ZDi SHVS,200 Nm @ 1750 rpm,First,625000,5–10L,PR3,10.25,5,Individual,Manual,MAN,1730,2015
10,White,FWD,1248 cc,42,Diesel,D1I1E1,1555,50–100k,90000,G3,3995,Ludhiana,Maruti Suzuki,74 bhp @ 4000 rpm,Swift DZire VDI,190 Nm @ 2000 rpm,First,500000,2–5L,PR2,5.56,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1364 cc,45,Diesel,D1I1E1,1510,50–100k,76000,G3,3775,Pune,Toyota,67 bhp @ 3800 rpm,Etios Liva GD,170 Nm @ 1800 rpm,First,625000,5–10L,PR3,8.22,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1373 cc,43,Petrol,P1E1T1,1485,20–50k,39000,G2,4490,Delhi,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz VXi,130 Nm @ 4000 rpm,First,590000,5–10L,PR3,15.13,5,Individual,Manual,MAN,1730,2015
10,White,FWD,1373 cc,43,Petrol,P1E1T1,1485,50–100k,60798,G3,4490,Mumbai,Maruti Suzuki,91 bhp @ 6000 rpm,Ciaz ZXI+,130 Nm @ 4000 rpm,First,570000,5–10L,PR3,9.38,5,Individual,Manual,MAN,1730,2015
10,White,FWD,1396 cc,45,Diesel,D1I1E1,1505,50–100k,65000,G3,3985,Ludhiana,Hyundai,89 bhp @ 4000 rpm,Elite i20 Sportz 1.4,220 Nm @ 1500 rpm,Second,565000,5–10L,PR3,8.69,5,Individual,Manual,MAN,1734,2015
10,White,FWD,1461 cc,50,Diesel,D1I1E1,1695,50–100k,98000,G3,4315,Jamshedpur,Renault,84 bhp @ 3750 rpm,Duster 85 PS RxL,200 Nm @ 1900 rpm,Second,490000,2–5L,PR2,5.00,5,Individual,Manual,MAN,1822,2015
10,White,FWD,1461 cc,50,Diesel,D1I1E1,1671,50–100k,85000,G3,4331,Mumbai,Nissan,84 bhp @ 3750 rpm,Terrano XL (D),200 Nm @ 1900 rpm,First,575000,5–10L,PR3,6.76,5,Individual,Manual,MAN,1822,2015
10,White,FWD,1495 cc,45,Petrol,P1E1T1,1370,20–50k,41273,G2,4250,Mumbai,Hyundai,94 bhp @ 5500 rpm,Accent Executive,125 Nm @ 3500 rpm,First,400000,2–5L,PR2,9.69,5,Individual,Manual,MAN,1670,2015
10,White,FWD,1497 cc,40,Petrol,P1E1T1,1495,50–100k,75258,G3,4440,Mumbai,Honda,117 bhp @ 6600 rpm,City SV CVT,145 Nm @ 4600 rpm,First,590000,5–10L,PR3,7.84,5,Individual,Automatic,AUT,1695,2015
10,White,FWD,1498 cc,42,Diesel,D1I1E1,1603,20–50k,48000,G2,4386,Mumbai,Honda,99 bhp @ 3600 rpm,Mobilio RS Diesel,200 Nm @ 1750 rpm,First,675000,5–10L,PR3,14.06,7,Individual,Manual,MAN,1683,2015
10,White,FWD,1498 cc,42,Diesel,D1I1E1,1603,50–100k,72000,G3,4386,Agra,Honda,99 bhp @ 3600 rpm,Mobilio S Diesel,200 Nm @ 1750 rpm,Second,475000,2–5L,PR2,6.60,7,Individual,Manual,MAN,1683,2015
10,White,FWD,1498 cc,40,Diesel,D1I1E1,1495,50–100k,64000,G3,4440,Raipur,Honda,99 bhp @ 3600 rpm,City S Diesel,200 Nm @ 1750 rpm,First,645000,5–10L,PR3,10.08,5,Individual,Manual,MAN,1695,2015
10,White,FWD,1582 cc,60,Diesel,D1I1E1,1630,100–150k,138314,G4,4270,Hyderabad,Hyundai,126 bhp @ 4000 rpm,Creta 1.6 SX Plus Special Edition,265 Nm @ 1900 rpm,First,890000,5–10L,PR3,6.43,5,Individual,Manual,MAN,1780,2015
10,White,FWD,1582 cc,43,Diesel,D1I1E1,1475,20–50k,49000,G2,4375,Mumbai,Hyundai,126 bhp @ 4000 rpm,Verna 1.6 CRDI SX,260 Nm @ 1900 rpm,First,640000,5–10L,PR3,13.06,5,Individual,Manual,MAN,1700,2015
10,White,FWD,1582 cc,60,Diesel,D1I1E1,1630,50–100k,64000,G3,4270,Ahmedabad,Hyundai,126 bhp @ 4000 rpm,Creta 1.6 SX (O),265 Nm @ 1900 rpm,First,871000,5–10L,PR3,13.61,5,Individual,Manual,MAN,1780,2015
10,White,FWD,1582 cc,60,Diesel,D1I1E1,1630,50–100k,68566,G3,4270,Ahmedabad,Hyundai,126 bhp @ 4000 rpm,Creta 1.6 SX Plus AT,265 Nm @ 1900 rpm,First,1015000,10–15L,PR4,14.80,5,Individual,Automatic,AUT,1780,2015
10,White,FWD,1798 cc,55,Petrol,P1E1T1,1475,20–50k,39780,G2,4620,Mumbai,Toyota,138 bhp @ 6400 rpm,Corolla Altis G AT Petrol,173 Nm @ 4000 rpm,First,894999,5–10L,PR3,22.50,5,Individual,Automatic,AUT,1775,2015
10,White,FWD,1968 cc,75,Diesel,D1I1E1,1455,50–100k,69500,G3,4933,Chandigarh,Audi,190 bhp @ 3800 rpm,A6 35 TDI Matrix,400 Nm @ 1750 rpm,Second,2550000,25–50L,PR6,36.69,5,Individual,Automatic,AUT,1874,2015
10,White,FWD,1968 cc,75,Diesel,D1I1E1,1455,50–100k,61000,G3,4933,Delhi,Audi,190 bhp @ 3800 rpm,A6 35 TDI Matrix,400 Nm @ 1750 rpm,Second,1975000,15–25L,PR5,32.38,5,Individual,Automatic,AUT,1874,2015
10,White,FWD,1984 cc,60,Diesel,D1I1E1,1458,20–50k,50000,G2,4370,Coimbatore,Volvo,150 bhp @ 3500 rpm,V40 D3 R-Design,350 Nm @ 1500 rpm,Second,1689999,15–25L,PR5,33.80,5,Individual,Automatic,AUT,1783,2015
10,White,FWD,1984 cc,60,Diesel,D1I1E1,1458,50–100k,50965,G3,4370,Kolkata,Volvo,150 bhp @ 3500 rpm,V40 D3 Kinetic,350 Nm @ 1500 rpm,First,1200000,10–15L,PR4,23.55,5,Corporate,Automatic,AUT,1783,2015
10,White,FWD,1991 cc,44,Petrol,P1E1T1,1432,0–20k,19000,G1,4630,Pune,Mercedes-Benz,181 bhp @ 5500 rpm,CLA 200 Petrol Sport,300 Nm @ 1200 rpm,First,1975000,15–25L,PR5,103.95,5,Individual,Automatic,AUT,1777,2015
10,White,FWD,1991 cc,44,Petrol,P1E1T1,1432,20–50k,47000,G2,4630,Mumbai,Mercedes-Benz,181 bhp @ 5500 rpm,CLA 200 Petrol Sport,300 Nm @ 1200 rpm,Second,1898999,15–25L,PR5,40.40,5,Individual,Automatic,AUT,1777,2015
10,White,FWD,1991 cc,50,Petrol,P1E1T1,1494,20–50k,45000,G2,4417,Mumbai,Mercedes-Benz,181 bhp @ 5500 rpm,GLA 200 Sport,300 Nm @ 1200 rpm,Second,1691000,15–25L,PR5,37.58,5,Individual,Automatic,AUT,1804,2015
10,White,FWD,2143 cc,50,Diesel,D1I1E1,1494,20–50k,45000,G2,4417,Lucknow,Mercedes-Benz,134 bhp @ 3600 rpm,GLA 200 CDI Sport,300 Nm @ 1600 rpm,First,1789999,15–25L,PR5,39.78,5,Individual,Automatic,AUT,1804,2015
10,White,FWD,2143 cc,50,Diesel,D1I1E1,1494,50–100k,99000,G3,4417,Chennai,Mercedes-Benz,134 bhp @ 3600 rpm,GLA 200 CDI Style,300 Nm @ 1600 rpm,Second,1750000,15–25L,PR5,17.68,5,Individual,Automatic,AUT,1804,2015
10,White,FWD,2143 cc,50,Diesel,D1I1E1,1494,50–100k,75000,G3,4417,Faridabad,Mercedes-Benz,134 bhp @ 3600 rpm,GLA 200 CDI Sport,300 Nm @ 1600 rpm,First,1650000,15–25L,PR5,22.00,5,Individual,Automatic,AUT,1804,2015
10,White,FWD,796 cc,35,CNG,C1NG1,1475,50–100k,78000,G3,3395,Mumbai,Maruti Suzuki,47 bhp @ 6000 rpm,Alto 800 Lxi CNG,69 Nm @ 3500 rpm,First,289000,2–5L,PR2,3.71,5,Individual,Manual,MAN,1490,2015
10,White,FWD,998 cc,70,CNG,C1NG1,3400,50–100k,135476,G3,7198,Delhi,Maruti Suzuki,58 bhp @ 6200 rpm,Wagon R LXI CNG,77 Nm @ 3500 rpm,Second,635000,2–5L,PR2,9.37,10,Individual,Manual,MAN,2990,2015
10,White,FWD,998 cc,35,CNG,C1NG1,1700,50–100k,67580,G3,3599,Pune,Maruti Suzuki,58 bhp @ 6200 rpm,Wagon R LXI CNG (O),77 Nm @ 3500 rpm,First,445000,2–5L,PR2,6.58,5,Individual,Manual,MAN,1495,2015
10,White,FWD,998 cc,32,Petrol,P1E1T1,1510,0–20k,16205,G1,3515,Pune,Hyundai,68 bhp @ 6200 rpm,Eon 1.0 Kappa Magna AirBag,94 Nm @ 3500 rpm,First,360000,2–5L,PR2,22.22,5,Individual,Manual,MAN,1550,2015
10,White,FWD,998 cc,35,Petrol,P1E1T1,1560,20–50k,42000,G2,3600,Bangalore,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio ZXi,90 Nm @ 3500 rpm,First,509999,5–10L,PR3,12.14,5,Individual,Manual,MAN,1600,2015
10,White,FWD,998 cc,35,Petrol,P1E1T1,1475,20–50k,31000,G2,3545,Patna,Maruti Suzuki,67 bhp @ 6000 rpm,Alto VXi [2014-2019],90 Nm @ 3500 rpm,First,295000,2–5L,PR2,9.52,5,Individual,Manual,MAN,1490,2015
10,White,FWD,998 cc,35,Petrol,P1E1T1,1560,50–100k,70000,G3,3600,Ahmedabad,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio VXi AMT,90 Nm @ 3500 rpm,First,390000,2–5L,PR2,5.57,5,Individual,Automatic,AUT,1600,2015
10,White,FWD,998 cc,35,Petrol,P1E1T1,1560,50–100k,54443,G3,3600,Mumbai,Maruti Suzuki,67 bhp @ 6000 rpm,Celerio VXi AMT,90 Nm @ 3500 rpm,First,409999,2–5L,PR2,7.53,5,Individual,Automatic,AUT,1600,2015
10,White,RWD,1493 cc,60,Diesel,D1I1E1,1839,100–150k,115339,G4,3995,Ahmedabad,Mahindra,100 bhp @ 3750 rpm,TUV300 T6 Plus,240 Nm @ 1600 rpm,Second,630000,5–10L,PR3,5.46,7,Individual,Manual,MAN,1835,2015
10,White,RWD,1493 cc,60,Diesel,D1I1E1,1839,20–50k,49776,G2,3995,Mumbai,Mahindra,84 bhp @ 3750 rpm,TUV300 T6 Plus AMT,230 Nm @ 1500 rpm,First,650000,5–10L,PR3,13.06,7,Individual,Automatic,AUT,1835,2015
10,White,RWD,1995 cc,57,Diesel,D1I1E1,1429,50–100k,82000,G3,4633,Delhi,BMW,188 bhp @ 4000 rpm,3-Series 320d Luxury Line,400 Nm @ 1750 rpm,Second,1689999,15–25L,PR5,20.61,5,Individual,Automatic,AUT,1811,2015
10,White,RWD,2143 cc,80,Diesel,D1I1E1,1474,20–50k,48000,G2,4879,Mumbai,Mercedes-Benz,204 bhp @ 4200 rpm,E-Class E 250 CDI Avantgarde,500 Nm @ 1600 rpm,First,2250000,15–25L,PR5,46.88,5,Individual,Automatic,AUT,1854,2015
10,White,RWD,2179 cc,120,Diesel,D1I1E1,3990,50–100k,154000,G3,8912,Varanasi,Mahindra,120 bhp @ 4000 rpm,Scorpio S10,280 Nm @ 1800 rpm,First,1750000,5–10L,PR3,23.12,16,Individual,Manual,MAN,3640,2015
10,White,RWD,2523 cc,60,Diesel,D1I1E1,1930,100–150k,104000,G4,4456,Roorkee,Mahindra,75 bhp @ 3200 rpm,Scorpio S2,200 Nm @ 1400 rpm,First,650000,5–10L,PR3,6.25,8,Individual,Manual,MAN,1820,2015
10,White,RWD,2523 cc,60,Diesel,D1I1E1,1880,20–50k,39234,G2,4107,Patna,Mahindra,63 bhp @ 3200 rpm,Bolero SLE BS IV,195 Nm @ 1400 rpm,Second,525000,5–10L,PR3,13.38,7,Individual,Manual,MAN,1745,2015
10,White,RWD,2523 cc,60,Diesel,D1I1E1,1930,50–100k,86000,G3,4456,Purnea,Mahindra,75 bhp @ 3200 rpm,Scorpio S2,200 Nm @ 1400 rpm,Second,795000,5–10L,PR3,9.24,8,Individual,Manual,MAN,1820,2015
10,White,RWD,2982 cc,80,Diesel,D1I1E1,1850,50–100k,64120,G3,4705,Delhi,Toyota,169 bhp @ 3600 rpm,Fortuner 3.0 4x2 MT,343 Nm @ 1400 rpm,Second,1485000,10–15L,PR4,23.16,7,Individual,Manual,MAN,1840,2015
10,White,RWD,2982 cc,80,Diesel,D1I1E1,1850,50–100k,86000,G3,4705,Ludhiana,Toyota,169 bhp @ 3600 rpm,Fortuner 3.0 4x2 AT,360 Nm @ 1400 rpm,Second,1800000,15–25L,PR5,20.93,7,Individual,Automatic,AUT,1840,2015
10,White,RWD,2987 cc,70,Diesel,D1I1E1,1494,50–100k,54000,G3,5246,Faridabad,Mercedes-Benz,255 bhp @ 3600 rpm,S-Class S 350 CDI,620 Nm @ 1600 rpm,First,5500000,50L+,PR7,101.85,5,Individual,Automatic,AUT,1899,2015
10,White,Unknown,1000cc,44,Diesel,D1I1E1,1562,20–50k,33000,G2,4050,Delhi,Porsche,"",Panamera 3.0 Diesel,"",First,5590000,50L+,PR7,169.39,4,Individual,Automatic,AUT,1710,2015
10,Yellow,AWD,2993 cc,44,Diesel,D1I1E1,1762,50–100k,86999,G3,4886,Mohali,BMW,258 bhp @ 4000 rpm,X5 xDrive 30d M Sport,560 Nm @ 1500 rpm,First,2975000,25–50L,PR6,34.20,5,Individual,Automatic,AUT,1938,2015
10,Yellow,FWD,1496 cc,44,Diesel,D1I1E1,1425,20–50k,34303,G2,3982,Bangalore,MINI,114 bhp @ 4000 rpm,Cooper D 5 Door,270 Nm @ 1750 rpm,Second,2500000,15–25L,PR5,72.88,5,Individual,Automatic,AUT,1727,2015
11,Beige,FWD,1598 cc,55,Petrol,P1E1T1,1466,20–50k,24000,G2,4386,Mumbai,Skoda,104 bhp @ 5250 rpm,Rapid Ambition 1.6 MPI AT Plus,153 Nm @ 3800 rpm,Second,425000,2–5L,PR2,17.71,5,Individual,Automatic,AUT,1699,2014
11,Black,AWD,2953 cc,71,Diesel,D1I1E1,1826,50–100k,85000,G3,5060,Zirakpur,Ford,154 bhp @ 3200 rpm,Endeavour 3.0L 4x4 AT,380 Nm @ 2500 rpm,First,850000,5–10L,PR3,10.00,7,Individual,Automatic,AUT,1788,2014
11,Black,FWD,1498 cc,35,Diesel,D1I1E1,1505,100–150k,110000,G4,3990,Warangal,Honda,99 bhp @ 3600 rpm,Amaze 1.5 SX i-DTEC,200 Nm @ 1750 rpm,First,350000,2–5L,PR2,3.18,5,Individual,Manual,MAN,1680,2014
11,Black,FWD,1498 cc,55,Diesel,D1I1E1,1466,50–100k,88000,G3,4386,Pune,Skoda,103 bhp @ 4400 rpm,Rapid 1.5 TDI CR Ambition Plus AT,250 Nm @ 1500 rpm,Second,499000,2–5L,PR2,5.67,5,Individual,Automatic,AUT,1699,2014
11,Black,FWD,1582 cc,43,Diesel,D1I1E1,1475,50–100k,65123,G3,4370,Patna,Hyundai,126 bhp @ 4000 rpm,Verna Fluidic 1.6 CRDi SX,260 Nm @ 1900 rpm,First,595000,5–10L,PR3,9.14,5,Individual,Manual,MAN,1700,2014
11,Black,FWD,1968 cc,63,Diesel,D1I1E1,1427,50–100k,100000,G3,4701,Bangalore,Audi,141 bhp @ 4200 rpm,A4 2.0 TDI (143bhp),320 Nm @ 1750 rpm,First,1380000,10–15L,PR4,13.80,5,Individual,Automatic,AUT,1826,2014
11,Black,FWD,1968 cc,65,Diesel,D1I1E1,1455,50–100k,58000,G3,4915,Delhi,Audi,177 bhp @ 3750 rpm,A6 2.0 TDI Premium Plus,380 Nm @ 1750 rpm,Second,1450000,10–15L,PR4,25.00,5,Individual,Automatic,AUT,1874,2014
11,Black,RWD,1995 cc,44,Diesel,D1I1E1,1429,100–150k,103000,G4,4624,Lucknow,BMW,184 bhp @ 4000 rpm,3-Series 320d Luxury Line [2014-2016],380 Nm @ 1750 rpm,Second,2100000,15–25L,PR5,20.39,5,Individual,Automatic,AUT,2031,2014
11,Black,RWD,1995 cc,44,Diesel,D1I1E1,1464,50–100k,88000,G3,4899,Bangalore,BMW,184 bhp @ 4000 rpm,5-Series 520d Modern Line,380 Nm @ 1750 rpm,Third,2250000,15–25L,PR5,25.57,5,Individual,Automatic,AUT,2094,2014
11,Blue,AWD,1968 cc,64,Diesel,D1I1E1,1608,50–100k,71796,G3,4385,Bangalore,Audi,174 bhp @ 4200 rpm,Q3 35 TDI Premium Plus + Sunroof,380 Nm @ 1750 rpm,Third,1450000,10–15L,PR4,20.20,5,Individual,Automatic,AUT,1831,2014
11,Blue,AWD,2967 cc,100,Diesel,D1I1E1,1737,20–50k,42533,G2,5089,Mumbai,Audi,241 bhp @ 3800 rpm,Q7 35 TDI Premium + Sunroof,550 Nm @ 1750 rpm,First,2400000,15–25L,PR5,56.43,7,Individual,Automatic,AUT,1983,2014
11,Blue,AWD,2967 cc,100,Diesel,D1I1E1,1737,20–50k,48600,G2,5089,Nashik,Audi,241 bhp @ 3800 rpm,Q7 3.0 TDI quattro Premium Plus,550 Nm @ 1750 rpm,Second,2450000,15–25L,PR5,50.41,6,Individual,Automatic,AUT,1983,2014
11,Blue,AWD,4806 cc,100,Petrol,P1E1T1,1702,150k+,160000,G5,4846,Mumbai,Porsche,500 bhp @ 6500 rpm,Cayenne Turbo,700 Nm @ 2250 rpm,First,3500000,25–50L,PR6,21.88,5,Individual,Automatic,AUT,1939,2014
11,Blue,FWD,1197 cc,42,Petrol,P1E1T1,1555,50–100k,59000,G3,3995,Guwahati,Maruti Suzuki,85 bhp @ 6000 rpm,Swift DZire VXI,114 Nm @ 4000 rpm,First,430000,2–5L,PR2,7.29,5,Individual,Manual,MAN,1695,2014
11,Blue,FWD,1198 cc,41,Petrol,P1E1T1,1530,50–100k,56918,G3,3825,Coimbatore,Nissan,76 bhp @ 6000 rpm,Micra XV CVT [2016-2017],104 Nm @ 4400 rpm,Second,490000,2–5L,PR2,8.61,5,Individual,Automatic,AUT,1665,2014
11,Blue,FWD,1199 cc,45,Diesel,D1I1E1,1453,100–150k,111000,G4,3970,Ambala Cantt,Volkswagen,74 bhp @ 4200 rpm,Polo Highline1.2L (D),180 Nm @ 2000 rpm,Second,350000,2–5L,PR2,3.15,5,Individual,Manual,MAN,1682,2014
11,Blue,FWD,1591 cc,43,Petrol,P1E1T1,1475,50–100k,72900,G3,4370,Mumbai,Hyundai,121 bhp @ 6300 rpm,Verna Fluidic 1.6 VTVT SX Opt AT,158 Nm @ 4200 rpm,Second,475000,2–5L,PR2,6.52,5,Individual,Automatic,AUT,1700,2014
11,Blue,FWD,1968 cc,65,Diesel,D1I1E1,1455,50–100k,69000,G3,4915,Mohali,Audi,177 bhp @ 3750 rpm,A6 2.0 TDI Premium,380 Nm @ 1750 rpm,First,1500000,10–15L,PR4,21.74,5,Individual,Automatic,AUT,1874,2014
