Age_Group_ID, Car_Age,Color,Cr_Age_Group,Drivetrain,  Engine_Value_Index,Engine(CC),Fuel Tank Capacity,Fuel Type,Fuel_Efficieny_Score,Fuel_ID, Height,Kilometer,KMGroup,KMGroup_ID,Length,Location,Make,Max Power,Max Torque,Model,Owner,Price,Price_Per_Seat,PriceBand,PriceBand_ID, PricePerKM,Seating Capacity,Seller Type,Transmission,Transmission_ID,Width,Year
201,3,Blue,03-May,FWD,0.07%,1997,60,Petrol,0.00%,P1E1T1,1755,75,0–20k,G1,4695,Delhi,Mahindra,197 bhp @ 5000 rpm,380 Nm @ 1750 rpm,XUV700 AX 7 Petrol AT Luxury Pack 7 STR,First,"? 27,65,000","? 3,95,000",25–50L,PR6,36866.67,7,Individual,Automatic,AUT,1890,2022
201,4,Blue,03-May,FWD,0.10%,998,45,Petrol,0.71%,P1E1T1,1605,7500,0–20k,G1,3995,Hyderabad,Hyundai,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Venue SX (O) 1.0 Turbo iMT,First,"? 10,50,000","? 2,10,000",10–15L,PR4,140,5,Individual,Manual,MAN,1770,2021
201,4,Blue,03-May,FWD,0.15%,1197,37,Petrol,0.80%,P1E1T1,1520,6600,0–20k,G1,3805,Hyderabad,Hyundai,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,First,"? 8,25,000","? 1,65,000",5–10L,PR3,125,5,Individual,Automatic,AUT,1680,2021
201,3,Blue,03-May,FWD,0.09%,998,45,Petrol,0.31%,P1E1T1,1605,3383,0–20k,G1,3995,Mumbai,Hyundai,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Venue SX 1.0 Turbo iMT,First,"? 10,85,000","? 2,17,000",10–15L,PR4,320.72,5,Individual,Manual,MAN,1770,2022
201,4,Blue,03-May,FWD,0.12%,1591,43,Petrol,0.75%,P1E1T1,1475,9900,0–20k,G1,4370,Mumbai,Hyundai,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,Verna Fluidic 1.6 VTVT SX Opt AT,First,"? 13,25,000","? 2,65,000",10–15L,PR4,133.84,5,Individual,Automatic,AUT,1700,2021
201,4,Blue,03-May,FWD,0.17%,1197,37,Petrol,1.35%,P1E1T1,1520,9232,0–20k,G1,3805,Mumbai,Hyundai,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 NIOS Sportz AMT 1.2 Kappa VTVT,First,"? 6,85,000","? 1,37,000",5–10L,PR3,74.2,5,Individual,Automatic,AUT,1680,2021
201,5,Blue,03-May,FWD,0.22%,1197,32,Petrol,3.45%,P1E1T1,1675,19000,0–20k,G1,3655,Varanasi,Maruti Suzuki,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,Wagon R VXi 1.2,First,"? 5,50,000","? 1,10,000",5–10L,PR3,28.95,5,Individual,Manual,MAN,1620,2020
201,5,Blue,03-May,FWD,0.12%,1462,45,Petrol,3.97%,P1E1T1,1700,47248,20–50k,G2,4445,Jaipur,Maruti Suzuki,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,XL6 Alpha AT Petrol,First,"? 11,90,000","? 1,98,333",10–15L,PR4,25.19,6,Individual,Automatic,AUT,1775,2020
201,5,Blue,03-May,FWD,0.10%,998,45,Petrol,2.43%,P1E1T1,1605,24013,20–50k,G2,3995,Mumbai,Hyundai,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Venue SX 1.0 Turbo iMT,First,"? 9,90,000","? 1,98,000",5–10L,PR3,41.23,5,Individual,Manual,MAN,1770,2020
201,4,Blue,03-May,FWD,0.06%,1798,66,Petrol,0.68%,P1E1T1,1483,21651,20–50k,G2,4861,Mumbai,Skoda,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,Superb L&K TSI AT,First,"? 31,95,000","? 6,39,000",25–50L,PR6,147.57,5,Individual,Automatic,AUT,1864,2021
201,4,Blue,03-May,FWD,0.15%,1197,37,Petrol,2.67%,P1E1T1,1500,22000,20–50k,G2,3995,Raipur,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Baleno Zeta 1.2,First,"? 8,25,000","? 1,65,000",5–10L,PR3,37.5,5,Individual,Manual,MAN,1745,2021
201,5,Blue,03-May,FWD,0.19%,1197,42,Petrol,9.40%,P1E1T1,1530,58736,50–100k,G3,3850,Kollam,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Swift VXi [2014-2017],First,"? 6,25,000","? 1,25,000",5–10L,PR3,10.64,5,Individual,Manual,MAN,1695,2020
201,5,Blue,03-May,FWD,0.17%,1197,37,Petrol,7.97%,P1E1T1,1510,55000,50–100k,G3,3995,Lucknow,Toyota,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,Glanza G,First,"? 6,90,000","? 1,38,000",5–10L,PR3,12.55,5,Individual,Manual,MAN,1745,2020
201,5,Blue,03-May,RWD,0.06%,1995,61,Diesel,0.98%,D1I1E1,1545,32005,20–50k,G2,4454,Bangalore,BMW,184 bhp @ 4000 rpm,380 Nm @ 1750 rpm,X1 sDrive20d,Second,"? 32,50,000","? 6,50,000",25–50L,PR6,101.55,5,Individual,Automatic,AUT,1798,2020
201,5,Blue,03-May,RWD,0.04%,1950,66,Diesel,0.53%,D1I1E1,1442,28079,20–50k,G2,4686,Mumbai,Mercedes-Benz,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,C-Class C 300d AMG line,First,"? 52,50,000","? 10,50,000",50L+,PR7,186.97,5,Individual,Automatic,AUT,1810,2020
201,5,Blue,03-May,RWD,0.04%,1999,66,Diesel,1.22%,D1I1E1,1457,56000,50–100k,G3,5067,Chennai,Jaguar,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,XF Portfolio Diesel,First,"? 46,00,000","? 9,20,000",25–50L,PR6,82.14,5,Individual,Automatic,AUT,2091,2020
201,4,Blue,03-May,RWD,0.04%,1991,66,Petrol,0.25%,P1E1T1,1442,12400,0–20k,G1,4686,Pune,Mercedes-Benz,201 bhp @ 5800 rpm,300 Nm @ 1200 rpm,C-Class C200 Progressive,First,"? 49,50,000","? 9,90,000",25–50L,PR6,399.19,5,Individual,Automatic,AUT,1810,2021
201,5,Bronze,03-May,AWD,0.02%,1950,93,Diesel,0.22%,D1I1E1,1772,18000,0–20k,G1,4924,Delhi,Mercedes-Benz,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,GLE 300d 4MATIC LWB,First,"? 81,90,000","? 16,38,000",50L+,PR7,455,5,Individual,Automatic,AUT,2157,2020
201,3,Bronze,03-May,FWD,0.13%,1197,37,Petrol,1.05%,P1E1T1,1515,10000,0–20k,G1,3995,Mumbai,Maruti Suzuki,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,DZire ZXi AGS,First,"? 9,50,000","? 1,90,000",5–10L,PR3,95,5,Individual,Automatic,AUT,1735,2022
201,5,Bronze,03-May,RWD,0.09%,2393,55,Diesel,0.68%,D1I1E1,1795,18625,0–20k,G1,4735,Mumbai,Toyota,148 bhp @ 3400 rpm,360 Nm @ 1400 rpm,Innova 2.4 ZX AT 7 STR,First,"? 27,25,000","? 3,89,286",25–50L,PR6,146.31,7,Individual,Automatic,AUT,1830,2020
201,4,Brown,03-May,AWD,0.13%,2184,57,Diesel,2.21%,D1I1E1,1844,37500,20–50k,G2,3985,Dehradun,Mahindra,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,Thar LX 4-STR Hard Top Diesel MT,First,"? 16,98,999","? 4,24,750",15–25L,PR5,45.31,4,Individual,Manual,MAN,1820,2021
201,4,Brown,03-May,AWD,0.13%,1997,57,Petrol,0.92%,P1E1T1,1844,14000,0–20k,G1,3985,Delhi,Mahindra,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,Thar LX 4-STR Hard Top Petrol MT,First,"? 15,20,000","? 3,80,000",15–25L,PR5,108.57,4,Individual,Manual,MAN,1820,2021
201,4,Brown,03-May,FWD,0.10%,1497,40,Petrol,0.90%,P1E1T1,1495,13000,0–20k,G1,4440,Delhi,Honda,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,City ZX CVT Petrol,First,"? 14,50,000","? 2,90,000",10–15L,PR4,111.54,5,Individual,Automatic,AUT,1695,2021
201,4,Brown,03-May,FWD,0.06%,1798,66,Petrol,0.22%,P1E1T1,1483,6900,0–20k,G1,4861,Kolkata,Skoda,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,Superb L&K TSI AT,First,"? 31,99,000","? 6,39,800",25–50L,PR6,463.62,5,Individual,Automatic,AUT,1864,2021
201,4,Brown,03-May,FWD,0.14%,1199,35,Petrol,1.00%,P1E1T1,1501,8700,0–20k,G1,3995,Mangalore,Honda,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,Amaze VX CVT 1.2 Petrol,First,"? 8,69,000","? 1,73,800",5–10L,PR3,99.89,5,Individual,Automatic,AUT,1695,2021
201,4,Brown,03-May,FWD,0.15%,1199,35,Petrol,1.13%,P1E1T1,1532,9000,0–20k,G1,3993,Pune,Tata,84 bhp @ 6000 rpm,113 Nm @ 3300 rpm,Tigor XZA Plus,First,"? 7,95,000","? 1,59,000",5–10L,PR3,88.33,5,Individual,Automatic,AUT,1677,2021
201,4,Brown,03-May,FWD,0.03%,1984,73,Petrol,0.14%,P1E1T1,1457,7935,0–20k,G1,4939,Surat,Audi,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,A6 Technology 45 TFSI,UnRegistered Car,"? 58,00,000","? 11,60,000",50L+,PR7,730.94,5,Individual,Automatic,AUT,1886,2021
201,3,Brown,03-May,FWD,0.11%,1498,40,Petrol,2.30%,P1E1T1,1489,32000,20–50k,G2,4549,Delhi,Honda,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,City VX CVT Petrol,First,"? 13,90,000","? 2,78,000",10–15L,PR4,43.44,5,Individual,Automatic,AUT,1748,2022
201,5,Brown,03-May,FWD,0.11%,998,45,Petrol,2.56%,P1E1T1,1605,23000,20–50k,G2,3995,Haldwani,Hyundai,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Venue SX 1.0 Turbo iMT,First,"? 9,00,000","? 1,80,000",5–10L,PR3,39.13,5,Individual,Manual,MAN,1770,2020
201,5,Gold,03-May,FWD,0.09%,998,45,Petrol,1.42%,P1E1T1,1647,15000,0–20k,G1,3995,Kolkata,Kia,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Sonet GTX Plus 1.0 DCT [2020-2021],First,"? 10,55,000","? 2,11,000",10–15L,PR4,70.33,5,Individual,Automatic,AUT,1790,2020
201,5,Green,03-May,FWD,0.17%,1197,60,CNG,2.59%,C1NG1,1520,18000,0–20k,G1,3805,Ghaziabad,Hyundai,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,Grand i10 NIOS Sportz 1.2 Kappa VTVT CNG,First,"? 6,95,000","? 1,39,000",5–10L,PR3,38.61,5,Individual,Manual,MAN,1680,2020
201,4,Green,03-May,FWD,0.08%,1000,44,Electric,0.24%,E1L1E1,1532,3000,0–20k,G1,3993,Hyderabad,Tata,,,Tigor EV XZ Plus,First,"? 12,50,000","? 2,50,000",10–15L,PR4,416.67,5,Individual,Automatic,AUT,1677,2021
201,4,Green,03-May,FWD,0.05%,1998,47,Petrol,0.31%,P1E1T1,1557,12000,0–20k,G1,4299,Delhi,MINI,189 bhp @ 4400 rpm,280 Nm @ 1350 rpm,Countryman Cooper S JCW Inspired,First,"? 38,75,000","? 7,75,000",25–50L,PR6,322.92,5,Individual,Automatic,AUT,1822,2021
201,3,Green,03-May,FWD,0.06%,1368,60,Petrol,0.09%,P1E1T1,1640,2000,0–20k,G1,4405,Kolkata,Jeep,161 bhp @ 5500 rpm,250 Nm @ 2500 rpm,Compass Limited (O) 1.4 Petrol DCT,First,"? 22,75,000","? 4,55,000",15–25L,PR5,1137.5,5,Individual,Automatic,AUT,1818,2022
201,4,Green,03-May,RWD,0.10%,2179,63,Diesel,1.45%,D1I1E1,1922,32000,20–50k,G2,4655,Patna,Tata,154 bhp @ 4000 rpm,400 Nm @ 1750 rpm,Safari 2.2 VX 4x2 Varicor400,First,"? 22,00,000","? 3,14,286",15–25L,PR5,68.75,7,Individual,Manual,MAN,1965,2021
201,3,Grey,03-May,AWD,0.12%,2184,57,Diesel,0.80%,D1I1E1,1844,15000,0–20k,G1,3985,Delhi,Mahindra,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,Thar LX 4-STR Hard Top Diesel AT,First,"? 18,75,000","? 4,68,750",15–25L,PR5,125,4,Individual,Automatic,AUT,1820,2022
201,4,Grey,03-May,AWD,0.12%,2184,57,Diesel,0.81%,D1I1E1,1844,14500,0–20k,G1,3985,Hyderabad,Mahindra,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,Thar LX 4-STR Hard Top Diesel MT,First,"? 18,00,000","? 4,50,000",15–25L,PR5,124.14,4,Individual,Manual,MAN,1820,2021
201,5,Grey,03-May,AWD,0.04%,2993,44,Diesel,0.25%,D1I1E1,1762,20000,0–20k,G1,4886,Kolkata,BMW,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,X5 xDrive 30d,First,"? 79,98,999","? 11,42,714",50L+,PR7,399.95,7,Individual,Automatic,AUT,1938,2020
201,5,Grey,03-May,AWD,0.10%,1956,60,Diesel,2.20%,D1I1E1,1640,41736,20–50k,G2,4395,Ahmedabad,Jeep,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,Compass Longitude Plus 2.0 Diesel 4x4 AT,First,"? 19,00,000","? 3,80,000",15–25L,PR5,45.52,5,Individual,Automatic,AUT,1818,2020
201,4,Grey,03-May,FWD,0.17%,796,35,CNG,2.92%,C1NG1,1475,14000,0–20k,G1,3395,Mohali,Maruti Suzuki,47 bhp @ 6000 rpm,69 Nm @ 3500 rpm,Alto 800 Lxi CNG,First,"? 4,80,000","? 96,000",2–5L,PR2,34.29,5,Individual,Manual,MAN,1490,2021
201,4,Grey,03-May,FWD,0.17%,1197,60,CNG,6.21%,C1NG1,1520,45000,20–50k,G2,3805,Ludhiana,Hyundai,68 bhp @ 6000 rpm,95 Nm @ 4000 rpm,Grand i10 NIOS Sportz 1.2 Kappa VTVT CNG,First,"? 7,25,000","? 1,45,000",5–10L,PR3,16.11,5,Individual,Manual,MAN,1680,2021
201,4,Grey,03-May,FWD,0.05%,1950,43,Diesel,0.13%,D1I1E1,1446,5600,0–20k,G1,4549,Delhi,Mercedes-Benz,147 bhp @ 3400 rpm,320 Nm @ 1400 rpm,A-Class Sedan 200d,UnRegistered Car,"? 42,00,000","? 8,40,000",25–50L,PR6,750,5,Individual,Automatic,AUT,1796,2021
201,5,Grey,03-May,FWD,0.11%,1956,60,Diesel,0.73%,D1I1E1,1760,12400,0–20k,G1,4655,Mohali,MG,169 bhp @ 3750 rpm,350 Nm @ 1750 rpm,Hector Sharp 2.0 Diesel [2019-2020],First,"? 17,10,000","? 3,42,000",15–25L,PR5,137.9,5,Individual,Manual,MAN,1835,2020
201,4,Grey,03-May,FWD,0.08%,1493,50,Diesel,1.12%,D1I1E1,1645,21000,20–50k,G2,4315,Delhi,Kia,114 bhp @ 4000 rpm,250 Nm @ 1500 rpm,Seltos GTX Plus AT 1.5 Diesel [2019-2020],First,"? 18,75,000","? 3,75,000",15–25L,PR5,89.29,5,Individual,Automatic,AUT,1800,2021
201,5,Grey,03-May,FWD,0.14%,1968,50,Diesel,6.73%,D1I1E1,1476,94182,50–100k,G3,4670,Kanpur,Skoda,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,Octavia 2.0 TDI L&K,First,"? 14,00,000","? 2,80,000",10–15L,PR4,14.86,5,Individual,Automatic,AUT,1814,2020
201,4,Grey,03-May,FWD,0.08%,1000,44,Electric,1.41%,E1L1E1,1532,18000,0–20k,G1,3993,Hyderabad,Tata,,,Tigor EV XZ Plus,First,"? 12,75,000","? 2,55,000",10–15L,PR4,70.83,5,Individual,Automatic,AUT,1677,2021
201,4,Grey,03-May,FWD,0.07%,1353,50,Petrol,0.35%,P1E1T1,1645,7000,0–20k,G1,4315,Bangalore,Kia,138 bhp @ 6000 rpm,242 Nm @ 1500 rpm,Seltos GTX Plus AT 1.4 [2019-2020],First,"? 19,75,000","? 3,95,000",15–25L,PR5,282.14,5,Individual,Automatic,AUT,1800,2021
201,3,Grey,03-May,FWD,0.10%,1498,40,Petrol,0.13%,P1E1T1,1489,2000,0–20k,G1,4549,Delhi,Honda,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,City ZX CVT Petrol,First,"? 15,30,000","? 3,06,000",15–25L,PR5,765,5,Individual,Automatic,AUT,1748,2022
201,3,Grey,03-May,FWD,0.12%,1462,45,Petrol,1.31%,P1E1T1,1700,16000,0–20k,G1,4445,Delhi,Maruti Suzuki,103 bhp @ 6000 rpm,138 Nm @ 4400 rpm,XL6 Zeta MT Petrol,First,"? 12,25,000","? 2,04,167",10–15L,PR4,76.56,6,Individual,Manual,MAN,1775,2022
201,4,Grey,03-May,FWD,0.17%,1197,37,Petrol,2.24%,P1E1T1,1500,16000,0–20k,G1,3995,Delhi,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Baleno Delta 1.2,First,"? 7,15,000","? 1,43,000",5–10L,PR3,44.69,5,Individual,Manual,MAN,1745,2021
201,5,Grey,03-May,FWD,0.21%,998,27,Petrol,0.46%,P1E1T1,1564,2169,0–20k,G1,3565,Mumbai,Maruti Suzuki,67 bhp @ 5500 rpm,90 Nm @ 3500 rpm,S-Presso VXi AMT,First,"? 4,70,000","? 94,000",2–5L,PR2,216.69,5,Individual,Automatic,AUT,1520,2020
201,4,Grey,03-May,FWD,0.15%,1197,37,Petrol,3.10%,P1E1T1,1530,24000,20–50k,G2,3845,Agra,Maruti Suzuki,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,Swift ZXi Plus AMT,First,"? 7,75,000","? 1,55,000",5–10L,PR3,32.29,5,Individual,Automatic,AUT,1735,2021
201,5,Grey,03-May,FWD,0.18%,1197,43,Petrol,5.69%,P1E1T1,1520,37003,20–50k,G2,3765,Bangalore,Hyundai,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,Grand i10 Sportz 1.2 Kappa VTVT [2016-2017],First,"? 6,50,000","? 1,30,000",5–10L,PR3,17.57,5,Individual,Manual,MAN,1660,2020
201,5,Grey,03-May,FWD,0.04%,1984,73,Petrol,0.68%,P1E1T1,1457,36000,20–50k,G2,4939,Chennai,Audi,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,A6 Technology 45 TFSI,First,"? 53,00,000","? 10,60,000",50L+,PR7,147.22,5,Individual,Automatic,AUT,1886,2020
201,4,Grey,03-May,FWD,0.08%,999,55,Petrol,3.10%,P1E1T1,1467,37230,20–50k,G2,4390,Hyderabad,Volkswagen,109 bhp @ 5000 rpm,175 Nm @ 1750 rpm,Vento Highline 1.0L TSI,First,"? 12,00,000","? 2,40,000",10–15L,PR4,32.23,5,Individual,Manual,MAN,1699,2021
201,4,Grey,03-May,FWD,0.09%,1999,50,Petrol,1.12%,P1E1T1,1675,24000,20–50k,G2,4500,Mumbai,Hyundai,157 bhp @ 6500 rpm,191 Nm @ 4500 rpm,Alcazar Signature (O) 6 STR 2.0 Petrol AT,First,"? 21,40,000","? 3,56,667",15–25L,PR5,89.17,6,Individual,Automatic,AUT,1790,2021
201,4,Grey,03-May,RWD,0.19%,1196,40,CNG,0.21%,C1NG1,1800,1374,0–20k,G1,3675,Mumbai,Maruti Suzuki,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],First,"? 6,45,000","? 1,29,000",5–10L,PR3,469.43,5,Individual,Manual,MAN,1475,2021
201,3,Grey,03-May,RWD,0.03%,1950,66,Diesel,0.01%,D1I1E1,1442,500,0–20k,G1,4686,Delhi,Mercedes-Benz,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,C-Class C220d Progressive,First,"? 61,00,000","? 12,20,000",50L+,PR7,12200,5,Individual,Automatic,AUT,1810,2022
201,3,Grey,03-May,RWD,0.03%,1995,65,Diesel,0.09%,D1I1E1,1479,6000,0–20k,G1,4936,Mumbai,BMW,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,5-Series 520d Luxury Line [2017-2019],First,"? 63,90,000","? 12,78,000",50L+,PR7,1065,5,Individual,Automatic,AUT,1868,2022
201,4,Grey,03-May,RWD,0.03%,1950,80,Diesel,0.09%,D1I1E1,1494,7000,0–20k,G1,5063,Mumbai,Mercedes-Benz,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,E-Class E 220d Exclusive [2019-2019],First,"? 73,90,000","? 14,78,000",50L+,PR7,1055.71,5,Individual,Automatic,AUT,1860,2021
201,3,Grey,03-May,RWD,0.03%,1950,80,Diesel,0.23%,D1I1E1,1494,17000,0–20k,G1,5063,Surat,Mercedes-Benz,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,E-Class E 220d Exclusive [2019-2019],First,"? 73,50,000","? 14,70,000",50L+,PR7,432.35,5,Individual,Automatic,AUT,1860,2022
201,5,Grey,03-May,RWD,0.11%,2393,55,Diesel,1.09%,D1I1E1,1795,24549,20–50k,G2,4735,Jaipur,Toyota,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,Innova 2.4 G 7 STR [2016-2017],Second,"? 22,50,000","? 3,21,429",15–25L,PR5,91.65,7,Individual,Manual,MAN,1830,2020
201,5,Grey,03-May,RWD,0.12%,2393,55,Diesel,2.31%,D1I1E1,1795,45000,20–50k,G2,4735,Ludhiana,Toyota,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,Innova 2.4 G 7 STR [2016-2017],First,"? 19,50,000","? 2,78,571",15–25L,PR5,43.33,7,Individual,Manual,MAN,1830,2020
201,3,Grey,03-May,RWD,0.19%,1196,40,Petrol,1.12%,P1E1T1,1825,7000,0–20k,G1,3675,Hyderabad,Maruti Suzuki,72 bhp @ 6000 rpm,98 Nm @ 3000 rpm,Eeco 7 STR STD (O),First,"? 6,25,000","? 89,286",5–10L,PR3,89.29,7,Individual,Manual,MAN,1475,2022
201,3,Grey,03-May,RWD,0.03%,1991,80,Petrol,0.04%,P1E1T1,1494,2500,0–20k,G1,5063,Noida,Mercedes-Benz,194 bhp @ 5800 rpm,300 Nm @ 1600 rpm,E-Class E 200 Exclusive [2019-2019],First,"? 71,00,000","? 14,20,000",50L+,PR7,2840,5,Individual,Automatic,AUT,1860,2022
201,5,Maroon,03-May,FWD,0.09%,1493,50,Diesel,1.23%,D1I1E1,1635,19700,0–20k,G1,4300,Mumbai,Hyundai,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,Creta SX 1.5 Diesel [2020-2022],First,"? 15,98,000","? 3,19,600",15–25L,PR5,81.12,5,Individual,Manual,MAN,1790,2020
201,4,Maroon,03-May,FWD,0.08%,998,45,Petrol,1.51%,P1E1T1,1647,20000,0–20k,G1,3995,Bangalore,Kia,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,Sonet GTX Plus 1.0 iMT [2020-2021],First,"? 13,25,000","? 2,65,000",10–15L,PR4,66.25,5,Individual,Manual,MAN,1790,2021
201,5,Maroon,03-May,FWD,0.14%,1197,37,Petrol,0.83%,P1E1T1,1500,7000,0–20k,G1,3995,Chennai,Maruti Suzuki,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,Baleno Zeta 1.2 AT,First,"? 8,40,000","? 1,68,000",5–10L,PR3,120,5,Individual,Automatic,AUT,1745,2020
201,4,Maroon,03-May,FWD,0.17%,1598,55,Petrol,3.72%,P1E1T1,1467,35000,20–50k,G2,4390,Chennai,Volkswagen,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,Vento Highline Plus 1.6 (P),First,"? 9,40,000","? 1,88,000",5–10L,PR3,26.86,5,Corporate,Manual,MAN,1699,2021
201,3,Orange,03-May,FWD,0.10%,1498,48,Petrol,0.04%,P1E1T1,1650,600,0–20k,G1,4323,Kolkata,MG,108 bhp @ 6000 rpm,144 Nm @ 4400 rpm,Astor Sharp EX 1.5 MT,First,"? 15,50,000","? 3,10,000",15–25L,PR5,2583.33,5,Individual,Manual,MAN,1809,2022
201,4,Orange,03-May,RWD,0.04%,1995,63,Diesel,0.16%,D1I1E1,1545,7100,0–20k,G1,4454,Chennai,BMW,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,X1 sDrive20d xLine,First,"? 44,75,000","? 8,95,000",25–50L,PR6,630.28,5,Individual,Automatic,AUT,2044,2021
201,4,Others,03-May,FWD,0.18%,1197,37,Petrol,2.17%,P1E1T1,1530,14366,0–20k,G1,3845,Ahmedabad,Maruti Suzuki,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,Swift VXi,First,"? 6,61,000","? 1,32,200",5–10L,PR3,46.01,5,Individual,Manual,MAN,1735,2021
201,3,Others,03-May,FWD,0.21%,1086,35,Petrol,0.66%,P1E1T1,1560,3395,0–20k,G1,3610,Ludhiana,Hyundai,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,Santro Sportz [2018-2020],First,"? 5,15,000","? 1,03,000",5–10L,PR3,151.69,5,Individual,Manual,MAN,1645,2022
201,5,Others,03-May,FWD,0.23%,999,28,Petrol,9.76%,P1E1T1,1478,41669,20–50k,G2,3679,Zirakpur,Renault,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,Kwid 1.0 RXT AMT Opt,First,"? 4,26,999","? 85,400",2–5L,PR2,10.25,5,Individual,Automatic,AUT,1579,2020
201,4,Purple,03-May,RWD,0.08%,2393,55,Diesel,1.27%,D1I1E1,1795,38000,20–50k,G2,4735,Mumbai,Toyota,148 bhp @ 3400 rpm,360 Nm @ 1400 rpm,Innova ZX 2.4 AT 7 STR,First,"? 30,00,000","? 4,28,571",25–50L,PR6,78.95,7,Individual,Automatic,AUT,1830,2021
201,4,Red,03-May,AWD,0.15%,2184,57,Diesel,0.81%,D1I1E1,1844,12000,0–20k,G1,3985,Ludhiana,Mahindra,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,Thar LX 4-STR Hard Top Diesel MT,First,"? 14,75,000","? 3,68,750",10–15L,PR4,122.92,4,Individual,Manual,MAN,1820,2021
201,5,Red,03-May,AWD,0.04%,1999,44,Diesel,0.47%,D1I1E1,1846,22000,20–50k,G2,4988,Delhi,Land Rover,237 bhp @ 4000 rpm,430 Nm @ 1400 rpm,Discovery 2.0 HSE 4WD Diesel,Second,"? 47,00,000","? 9,40,000",25–50L,PR6,213.64,5,Individual,Automatic,AUT,2220,2020
201,4,Red,03-May,AWD,0.05%,2993,68,Diesel,0.40%,D1I1E1,1621,24500,20–50k,G2,4752,Mumbai,BMW,260 bhp @ 4000 rpm,620 Nm @ 2000 rpm,X4 xDrive30d M Sport X [2019-2020],First,"? 61,00,000","? 12,20,000",50L+,PR7,248.98,5,Corporate,Automatic,AUT,1918,2021
201,4,Red,03-May,AWD,0.13%,1997,57,Petrol,0.53%,P1E1T1,1844,8000,0–20k,G1,3985,Agra,Mahindra,150 bhp @ 5000 rpm,300 Nm @ 1250 rpm,Thar LX 4-STR Hard Top Petrol MT,Second,"? 15,00,000","? 3,75,000",10–15L,PR4,187.5,4,Individual,Manual,MAN,1820,2021
201,4,Red,03-May,AWD,0.03%,2998,83,Petrol,0.19%,P1E1T1,1696,20000,0–20k,G1,4935,Chandigarh,BMW,335 bhp @ 5500 rpm,450 Nm @ 1500 rpm,X6 xDrive40i M Sport,First,"? 1,08,00,000","? 21,60,000",50L+,PR7,540,5,Individual,Automatic,AUT,2004,2021
